YearsCode,RemoteWork, ConvertedCompYearly 
25,Hybrid," $108,710 "
25,Hybrid," $109,054 "
25,Hybrid," $109,054 "
25,Hybrid," $110,000 "
25,Hybrid," $110,214 "
25,Hybrid," $110,214 "
25,Hybrid," $110,214 "
25,Hybrid," $110,516 "
25,Hybrid," $110,516 "
25,Hybrid," $111,374 "
25,Hybrid," $111,374 "
25,Hybrid," $111,374 "
25,Hybrid," $112,534 "
25,Hybrid," $112,534 "
25,Hybrid," $113,766 "
25,Hybrid," $114,073 "
25,Hybrid," $115,000 "
25,Hybrid," $115,707 "
25,Hybrid," $115,720 "
25,Hybrid," $115,720 "
25,Hybrid," $116,015 "
25,Hybrid," $116,015 "
25,Hybrid," $116,015 "
25,Hybrid," $116,015 "
25,Hybrid," $116,015 "
25,Hybrid," $116,015 "
25,Hybrid," $116,553 "
25,Hybrid," $117,017 "
25,Hybrid," $117,017 "
25,Hybrid," $117,175 "
25,Hybrid," $118,593 "
25,Hybrid," $118,593 "
25,Hybrid," $119,428 "
25,Hybrid," $120,000 "
25,Hybrid," $120,655 "
25,Hybrid," $121,306 "
25,Hybrid," $121,815 "
25,Hybrid," $121,815 "
25,Hybrid," $121,815 "
25,Hybrid," $122,395 "
25,Hybrid," $122,527 "
25,Hybrid," $123,540 "
25,Hybrid," $125,000 "
25,Hybrid," $126,000 "
25,Hybrid," $126,905 "
25,Hybrid," $127,616 "
25,Hybrid," $127,616 "
25,Hybrid," $127,616 "
25,Hybrid," $128,920 "
25,Hybrid," $130,000 "
25,Hybrid," $130,019 "
25,Hybrid," $130,637 "
25,Hybrid," $131,325 "
25,Hybrid," $132,000 "
25,Hybrid," $133,417 "
25,Hybrid," $136,000 "
25,Hybrid," $136,080 "
25,Hybrid," $136,141 "
25,Hybrid," $136,141 "
25,Hybrid," $136,141 "
25,Hybrid," $136,392 "
25,Hybrid," $136,450 "
25,Hybrid," $136,897 "
25,Hybrid," $139,218 "
25,Hybrid," $139,218 "
25,Hybrid," $140,000 "
25,Hybrid," $140,000 "
25,Hybrid," $140,000 "
25,Hybrid," $140,023 "
25,Hybrid," $140,226 "
25,Hybrid," $141,587 "
25,Hybrid," $144,310 "
25,Hybrid," $145,000 "
25,Hybrid," $145,000 "
25,Hybrid," $145,917 "
25,Hybrid," $147,071 "
25,Hybrid," $147,571 "
25,Hybrid," $148,248 "
25,Hybrid," $148,496 "
25,Hybrid," $148,678 "
25,Hybrid," $148,791 "
25,Hybrid," $150,000 "
25,Hybrid," $150,000 "
25,Hybrid," $150,000 "
25,Hybrid," $150,000 "
25,Hybrid," $150,000 "
25,Hybrid," $150,000 "
25,Hybrid," $150,000 "
25,Hybrid," $155,000 "
25,Hybrid," $156,000 "
25,Hybrid," $156,224 "
25,Hybrid," $158,837 "
25,Hybrid," $161,191 "
25,Hybrid," $162,000 "
25,Hybrid," $162,421 "
25,Hybrid," $162,421 "
25,Hybrid," $163,370 "
25,Hybrid," $163,370 "
25,Hybrid," $163,370 "
25,Hybrid," $165,000 "
25,Hybrid," $166,651 "
25,Hybrid," $170,000 "
25,Hybrid," $170,603 "
25,Hybrid," $173,590 "
25,Hybrid," $174,000 "
25,Hybrid," $174,022 "
25,Hybrid," $174,022 "
25,Hybrid," $175,000 "
25,Hybrid," $180,000 "
25,Hybrid," $180,000 "
25,Hybrid," $180,000 "
25,Hybrid," $180,015 "
25,Hybrid," $182,396 "
25,Hybrid," $190,000 "
25,Hybrid," $190,598 "
25,Hybrid," $190,598 "
25,Hybrid," $198,389 "
25,Hybrid," $200,000 "
25,Hybrid," $200,000 "
25,Hybrid," $200,635 "
25,Hybrid," $203,026 "
25,Hybrid," $204,000 "
25,Hybrid," $204,212 "
25,Hybrid," $205,900 "
25,Hybrid," $205,900 "
25,Hybrid," $208,826 "
25,Hybrid," $208,826 "
25,Hybrid," $209,000 "
25,Hybrid," $210,000 "
25,Hybrid," $210,000 "
25,Hybrid," $210,000 "
25,Hybrid," $215,000 "
25,Hybrid," $216,195 "
25,Hybrid," $217,462 "
25,Hybrid," $225,000 "
25,Hybrid," $232,479 "
25,Hybrid," $234,000 "
25,Hybrid," $245,055 "
25,Hybrid," $250,000 "
25,Hybrid," $250,000 "
25,Hybrid," $260,000 "
25,Hybrid," $274,000 "
25,Hybrid," $285,000 "
25,Hybrid," $300,000 "
25,Hybrid," $300,000 "
25,Hybrid," $307,439 "
25,Hybrid," $371,247 "
25,Hybrid," $406,051 "
25,Hybrid," $500,000 "
25,Hybrid," $800,000 "
25,Hybrid," $1,100,000 "
25,Hybrid," $1,100,000 "
,Hybrid Average," $116,498 "
25,In-person, $259 
25,In-person," $23,403 "
25,In-person," $26,004 "
25,In-person," $30,424 "
25,In-person," $35,584 "
25,In-person," $37,937 "
25,In-person," $40,605 "
25,In-person," $41,765 "
25,In-person," $41,765 "
25,In-person," $41,765 "
25,In-person," $41,929 "
25,In-person," $46,406 "
25,In-person," $46,406 "
25,In-person," $46,806 "
25,In-person," $47,000 "
25,In-person," $47,358 "
25,In-person," $49,122 "
25,In-person," $49,886 "
25,In-person," $50,000 "
25,In-person," $50,118 "
25,In-person," $52,207 "
25,In-person," $52,207 "
25,In-person," $55,000 "
25,In-person," $55,687 "
25,In-person," $55,714 "
25,In-person," $58,007 "
25,In-person," $58,007 "
25,In-person," $58,007 "
25,In-person," $62,180 "
25,In-person," $63,808 "
25,In-person," $68,134 "
25,In-person," $69,609 "
25,In-person," $71,510 "
25,In-person," $71,929 "
25,In-person," $73,375 "
25,In-person," $73,536 "
25,In-person," $74,878 "
25,In-person," $75,410 "
25,In-person," $75,410 "
25,In-person," $81,210 "
25,In-person," $82,021 "
25,In-person," $83,571 "
25,In-person," $83,902 "
25,In-person," $87,000 "
25,In-person," $87,011 "
25,In-person," $88,960 "
25,In-person," $89,427 "
25,In-person," $92,786 "
25,In-person," $92,812 "
25,In-person," $93,387 "
25,In-person," $98,827 "
25,In-person," $100,000 "
25,In-person," $109,000 "
25,In-person," $116,015 "
25,In-person," $118,335 "
25,In-person," $118,593 "
25,In-person," $131,850 "
25,In-person," $144,580 "
25,In-person," $149,565 "
25,In-person," $160,000 "
25,In-person," $173,590 "
25,In-person," $174,022 "
25,In-person," $176,070 "
25,In-person," $178,632 "
25,In-person," $185,989 "
25,In-person," $200,000 "
25,In-person," $200,000 "
25,In-person," $200,000 "
25,In-person," $209,231 "
25,In-person," $210,000 "
25,In-person," $215,000 "
25,In-person," $230,000 "
25,In-person," $298,000 "
25,In-person," $340,000 "
25,In-person," $480,000 "
25,In-person," $581,198 "
25,In-person," $624,897 "
,In-person Average," $115,645 "
25,Remote, $35 
25,Remote, $90 
25,Remote, $551 
25,Remote," $1,188 "
25,Remote," $1,188 "
25,Remote," $2,220 "
25,Remote," $2,900 "
25,Remote," $2,941 "
25,Remote," $5,458 "
25,Remote," $5,638 "
25,Remote," $6,069 "
25,Remote," $7,000 "
25,Remote," $7,216 "
25,Remote," $8,932 "
25,Remote," $12,796 "
25,Remote," $13,000 "
25,Remote," $13,949 "
25,Remote," $17,663 "
25,Remote," $18,562 "
25,Remote," $20,000 "
25,Remote," $20,883 "
25,Remote," $21,844 "
25,Remote," $21,844 "
25,Remote," $24,000 "
25,Remote," $24,295 "
25,Remote," $25,202 "
25,Remote," $26,508 "
25,Remote," $26,683 "
25,Remote," $33,000 "
25,Remote," $34,804 "
25,Remote," $34,804 "
25,Remote," $34,804 "
25,Remote," $34,872 "
25,Remote," $35,584 "
25,Remote," $36,000 "
25,Remote," $36,043 "
25,Remote," $36,545 "
25,Remote," $38,278 "
25,Remote," $39,320 "
25,Remote," $40,000 "
25,Remote," $40,605 "
25,Remote," $44,096 "
25,Remote," $45,934 "
25,Remote," $46,406 "
25,Remote," $46,806 "
25,Remote," $47,170 "
25,Remote," $47,792 "
25,Remote," $48,000 "
25,Remote," $48,000 "
25,Remote," $50,000 "
25,Remote," $50,000 "
25,Remote," $50,160 "
25,Remote," $50,242 "
25,Remote," $50,400 "
25,Remote," $52,207 "
25,Remote," $52,207 "
25,Remote," $52,889 "
25,Remote," $54,580 "
25,Remote," $54,611 "
25,Remote," $54,611 "
25,Remote," $55,000 "
25,Remote," $55,364 "
25,Remote," $55,795 "
25,Remote," $57,256 "
25,Remote," $57,652 "
25,Remote," $58,007 "
25,Remote," $58,007 "
25,Remote," $58,007 "
25,Remote," $58,007 "
25,Remote," $58,007 "
25,Remote," $58,007 "
25,Remote," $58,508 "
25,Remote," $58,980 "
25,Remote," $60,000 "
25,Remote," $60,000 "
25,Remote," $60,000 "
25,Remote," $60,000 "
25,Remote," $60,328 "
25,Remote," $61,264 "
25,Remote," $61,264 "
25,Remote," $61,938 "
25,Remote," $62,017 "
25,Remote," $62,032 "
25,Remote," $62,460 "
25,Remote," $62,648 "
25,Remote," $63,120 "
25,Remote," $63,808 "
25,Remote," $63,808 "
25,Remote," $65,663 "
25,Remote," $66,708 "
25,Remote," $67,289 "
25,Remote," $68,071 "
25,Remote," $69,609 "
25,Remote," $69,609 "
25,Remote," $69,609 "
25,Remote," $69,609 "
25,Remote," $69,609 "
25,Remote," $69,609 "
25,Remote," $70,040 "
25,Remote," $71,510 "
25,Remote," $71,510 "
25,Remote," $71,929 "
25,Remote," $72,000 "
25,Remote," $72,291 "
25,Remote," $73,704 "
25,Remote," $74,249 "
25,Remote," $75,000 "
25,Remote," $75,147 "
25,Remote," $75,410 "
25,Remote," $75,410 "
25,Remote," $79,170 "
25,Remote," $80,000 "
25,Remote," $80,254 "
25,Remote," $80,901 "
25,Remote," $81,210 "
25,Remote," $81,210 "
25,Remote," $81,210 "
25,Remote," $81,210 "
25,Remote," $81,685 "
25,Remote," $82,370 "
25,Remote," $82,370 "
25,Remote," $83,046 "
25,Remote," $83,531 "
25,Remote," $83,902 "
25,Remote," $84,250 "
25,Remote," $84,691 "
25,Remote," $85,000 "
25,Remote," $85,088 "
25,Remote," $87,011 "
25,Remote," $87,011 "
25,Remote," $87,131 "
25,Remote," $87,341 "
25,Remote," $87,550 "
25,Remote," $87,944 "
25,Remote," $88,171 "
25,Remote," $89,331 "
25,Remote," $89,514 "
25,Remote," $89,795 "
25,Remote," $89,815 "
25,Remote," $90,707 "
25,Remote," $91,013 "
25,Remote," $91,198 "
25,Remote," $91,215 "
25,Remote," $92,580 "
25,Remote," $92,812 "
25,Remote," $92,812 "
25,Remote," $92,812 "
25,Remote," $93,500 "
25,Remote," $93,972 "
25,Remote," $95,000 "
25,Remote," $95,542 "
25,Remote," $95,955 "
25,Remote," $96,000 "
25,Remote," $96,292 "
25,Remote," $97,341 "
25,Remote," $97,514 "
25,Remote," $98,612 "
25,Remote," $98,612 "
25,Remote," $100,000 "
25,Remote," $100,000 "
25,Remote," $100,000 "
25,Remote," $100,000 "
25,Remote," $100,237 "
25,Remote," $100,933 "
25,Remote," $102,093 "
25,Remote," $104,015 "
25,Remote," $104,413 "
25,Remote," $104,413 "
25,Remote," $104,822 "
25,Remote," $105,000 "
25,Remote," $106,000 "
25,Remote," $107,000 "
25,Remote," $108,083 "
25,Remote," $110,000 "
25,Remote," $110,000 "
25,Remote," $110,000 "
25,Remote," $111,435 "
25,Remote," $111,636 "
25,Remote," $112,334 "
25,Remote," $113,207 "
25,Remote," $113,766 "
25,Remote," $113,996 "
25,Remote," $114,545 "
25,Remote," $115,720 "
25,Remote," $116,015 "
25,Remote," $116,015 "
25,Remote," $116,015 "
25,Remote," $116,733 "
25,Remote," $117,014 "
25,Remote," $118,443 "
25,Remote," $119,094 "
25,Remote," $119,124 "
25,Remote," $120,000 "
25,Remote," $120,000 "
25,Remote," $120,000 "
25,Remote," $120,485 "
25,Remote," $120,592 "
25,Remote," $121,815 "
25,Remote," $122,218 "
25,Remote," $122,527 "
25,Remote," $124,029 "
25,Remote," $124,029 "
25,Remote," $124,136 "
25,Remote," $125,000 "
25,Remote," $125,000 "
25,Remote," $127,616 "
25,Remote," $127,616 "
25,Remote," $127,677 "
25,Remote," $129,936 "
25,Remote," $130,000 "
25,Remote," $130,000 "
25,Remote," $130,000 "
25,Remote," $130,696 "
25,Remote," $130,900 "
25,Remote," $133,000 "
25,Remote," $133,417 "
25,Remote," $138,000 "
25,Remote," $138,000 "
25,Remote," $138,621 "
25,Remote," $139,218 "
25,Remote," $139,218 "
25,Remote," $140,000 "
25,Remote," $140,000 "
25,Remote," $140,000 "
25,Remote," $140,226 "
25,Remote," $141,539 "
25,Remote," $142,269 "
25,Remote," $142,949 "
25,Remote," $143,000 "
25,Remote," $145,018 "
25,Remote," $145,018 "
25,Remote," $149,000 "
25,Remote," $149,950 "
25,Remote," $150,000 "
25,Remote," $150,000 "
25,Remote," $150,000 "
25,Remote," $150,000 "
25,Remote," $150,000 "
25,Remote," $150,000 "
25,Remote," $150,000 "
25,Remote," $150,819 "
25,Remote," $150,819 "
25,Remote," $150,819 "
25,Remote," $151,000 "
25,Remote," $151,117 "
25,Remote," $151,995 "
25,Remote," $154,000 "
25,Remote," $155,000 "
25,Remote," $155,000 "
25,Remote," $157,232 "
25,Remote," $158,000 "
25,Remote," $160,000 "
25,Remote," $160,000 "
25,Remote," $160,000 "
25,Remote," $162,000 "
25,Remote," $162,000 "
25,Remote," $163,740 "
25,Remote," $163,833 "
25,Remote," $163,833 "
25,Remote," $165,000 "
25,Remote," $165,872 "
25,Remote," $168,221 "
25,Remote," $170,000 "
25,Remote," $170,000 "
25,Remote," $170,000 "
25,Remote," $170,000 "
25,Remote," $170,000 "
25,Remote," $170,000 "
25,Remote," $170,000 "
25,Remote," $170,177 "
25,Remote," $172,275 "
25,Remote," $175,000 "
25,Remote," $176,485 "
25,Remote," $180,000 "
25,Remote," $180,000 "
25,Remote," $180,000 "
25,Remote," $180,000 "
25,Remote," $180,000 "
25,Remote," $180,000 "
25,Remote," $182,396 "
25,Remote," $183,791 "
25,Remote," $185,000 "
25,Remote," $190,000 "
25,Remote," $190,000 "
25,Remote," $192,000 "
25,Remote," $192,000 "
25,Remote," $195,000 "
25,Remote," $195,000 "
25,Remote," $195,028 "
25,Remote," $197,000 "
25,Remote," $197,000 "
25,Remote," $197,225 "
25,Remote," $197,225 "
25,Remote," $197,225 "
25,Remote," $200,000 "
25,Remote," $200,000 "
25,Remote," $200,000 "
25,Remote," $200,000 "
25,Remote," $200,000 "
25,Remote," $200,635 "
25,Remote," $203,000 "
25,Remote," $203,026 "
25,Remote," $204,212 "
25,Remote," $205,000 "
25,Remote," $208,000 "
25,Remote," $208,826 "
25,Remote," $210,000 "
25,Remote," $210,000 "
25,Remote," $210,000 "
25,Remote," $210,000 "
25,Remote," $216,910 "
25,Remote," $221,000 "
25,Remote," $225,000 "
25,Remote," $225,000 "
25,Remote," $225,000 "
25,Remote," $225,000 "
25,Remote," $225,019 "
25,Remote," $230,000 "
25,Remote," $230,000 "
25,Remote," $230,000 "
25,Remote," $235,000 "
25,Remote," $235,586 "
25,Remote," $237,830 "
25,Remote," $240,000 "
25,Remote," $240,763 "
25,Remote," $241,090 "
25,Remote," $245,055 "
25,Remote," $250,000 "
25,Remote," $250,000 "
25,Remote," $250,000 "
25,Remote," $250,000 "
25,Remote," $252,000 "
25,Remote," $252,440 "
25,Remote," $265,000 "
25,Remote," $270,000 "
25,Remote," $272,000 "
25,Remote," $300,000 "
25,Remote," $300,000 "
25,Remote," $300,000 "
25,Remote," $300,000 "
25,Remote," $350,000 "
25,Remote," $350,000 "
25,Remote," $350,000 "
25,Remote," $350,000 "
25,Remote," $350,000 "
25,Remote," $375,000 "
25,Remote," $385,000 "
25,Remote," $400,000 "
25,Remote," $450,000 "
25,Remote," $550,000 "
25,Remote," $550,000 "
25,Remote," $600,000 "
25,Remote," $700,000 "
25,Remote," $1,000,000 "
25,Remote," $1,300,000 "
25,Remote," $1,820,367 "
,Remote Average," $138,672 "
25 Average,," $126,521 "
26,Hybrid," $4,873 "
26,Hybrid," $4,915 "
26,Hybrid," $11,832 "
26,Hybrid," $13,034 "
26,Hybrid," $24,575 "
26,Hybrid," $35,116 "
26,Hybrid," $41,765 "
26,Hybrid," $41,765 "
26,Hybrid," $44,086 "
26,Hybrid," $48,128 "
26,Hybrid," $51,046 "
26,Hybrid," $52,207 "
26,Hybrid," $52,207 "
26,Hybrid," $57,343 "
26,Hybrid," $59,167 "
26,Hybrid," $62,180 "
26,Hybrid," $63,808 "
26,Hybrid," $63,808 "
26,Hybrid," $63,932 "
26,Hybrid," $65,496 "
26,Hybrid," $66,257 "
26,Hybrid," $67,851 "
26,Hybrid," $67,924 "
26,Hybrid," $68,431 "
26,Hybrid," $69,609 "
26,Hybrid," $70,554 "
26,Hybrid," $72,282 "
26,Hybrid," $75,410 "
26,Hybrid," $79,245 "
26,Hybrid," $81,210 "
26,Hybrid," $83,531 "
26,Hybrid," $84,691 "
26,Hybrid," $86,163 "
26,Hybrid," $87,011 "
26,Hybrid," $88,050 "
26,Hybrid," $92,812 "
26,Hybrid," $92,812 "
26,Hybrid," $92,812 "
26,Hybrid," $95,000 "
26,Hybrid," $95,132 "
26,Hybrid," $96,714 "
26,Hybrid," $98,612 "
26,Hybrid," $100,000 "
26,Hybrid," $100,765 "
26,Hybrid," $102,142 "
26,Hybrid," $103,833 "
26,Hybrid," $104,413 "
26,Hybrid," $110,000 "
26,Hybrid," $111,181 "
26,Hybrid," $116,015 "
26,Hybrid," $116,015 "
26,Hybrid," $116,015 "
26,Hybrid," $125,000 "
26,Hybrid," $130,019 "
26,Hybrid," $130,637 "
26,Hybrid," $133,417 "
26,Hybrid," $138,000 "
26,Hybrid," $139,218 "
26,Hybrid," $140,000 "
26,Hybrid," $140,000 "
26,Hybrid," $141,352 "
26,Hybrid," $142,949 "
26,Hybrid," $142,998 "
26,Hybrid," $147,071 "
26,Hybrid," $148,000 "
26,Hybrid," $148,791 "
26,Hybrid," $149,522 "
26,Hybrid," $150,000 "
26,Hybrid," $152,511 "
26,Hybrid," $155,521 "
26,Hybrid," $157,500 "
26,Hybrid," $157,924 "
26,Hybrid," $162,000 "
26,Hybrid," $162,523 "
26,Hybrid," $164,000 "
26,Hybrid," $175,000 "
26,Hybrid," $179,790 "
26,Hybrid," $180,000 "
26,Hybrid," $182,000 "
26,Hybrid," $187,500 "
26,Hybrid," $200,000 "
26,Hybrid," $210,000 "
26,Hybrid," $210,000 "
26,Hybrid," $211,019 "
26,Hybrid," $212,000 "
26,Hybrid," $216,000 "
26,Hybrid," $220,000 "
26,Hybrid," $232,029 "
26,Hybrid," $240,000 "
26,Hybrid," $255,000 "
26,Hybrid," $266,000 "
26,Hybrid," $266,834 "
26,Hybrid," $350,000 "
26,Hybrid," $350,000 "
26,Hybrid," $374,389 "
26,Hybrid," $675,000 "
,Hybrid Average," $130,263 "
26,In-person," $17,687 "
26,In-person," $30,000 "
26,In-person," $40,663 "
26,In-person," $55,714 "
26,In-person," $58,007 "
26,In-person," $74,120 "
26,In-person," $75,000 "
26,In-person," $81,210 "
26,In-person," $83,531 "
26,In-person," $87,011 "
26,In-person," $100,000 "
26,In-person," $104,019 "
26,In-person," $104,829 "
26,In-person," $108,864 "
26,In-person," $116,015 "
26,In-person," $136,392 "
26,In-person," $155,000 "
26,In-person," $230,000 "
26,In-person," $371,979 "
26,In-person," $375,000 "
,In-person Average," $120,252 "
26,Remote, $64 
26,Remote," $4,151 "
26,Remote," $9,600 "
26,Remote," $17,350 "
26,Remote," $25,267 "
26,Remote," $30,920 "
26,Remote," $34,804 "
26,Remote," $35,000 "
26,Remote," $40,605 "
26,Remote," $42,572 "
26,Remote," $42,888 "
26,Remote," $45,446 "
26,Remote," $51,851 "
26,Remote," $53,367 "
26,Remote," $54,320 "
26,Remote," $58,007 "
26,Remote," $58,252 "
26,Remote," $60,238 "
26,Remote," $62,648 "
26,Remote," $64,592 "
26,Remote," $65,348 "
26,Remote," $66,417 "
26,Remote," $75,472 "
26,Remote," $81,685 "
26,Remote," $81,685 "
26,Remote," $81,685 "
26,Remote," $82,370 "
26,Remote," $85,769 "
26,Remote," $88,945 "
26,Remote," $91,198 "
26,Remote," $95,000 "
26,Remote," $100,000 "
26,Remote," $104,413 "
26,Remote," $104,413 "
26,Remote," $106,733 "
26,Remote," $110,000 "
26,Remote," $113,116 "
26,Remote," $114,359 "
26,Remote," $116,015 "
26,Remote," $116,733 "
26,Remote," $118,324 "
26,Remote," $120,000 "
26,Remote," $120,000 "
26,Remote," $120,000 "
26,Remote," $121,815 "
26,Remote," $121,815 "
26,Remote," $123,518 "
26,Remote," $123,518 "
26,Remote," $136,000 "
26,Remote," $136,432 "
26,Remote," $139,218 "
26,Remote," $139,218 "
26,Remote," $140,000 "
26,Remote," $145,000 "
26,Remote," $145,000 "
26,Remote," $145,018 "
26,Remote," $145,018 "
26,Remote," $149,756 "
26,Remote," $153,835 "
26,Remote," $156,000 "
26,Remote," $160,000 "
26,Remote," $163,100 "
26,Remote," $163,370 "
26,Remote," $165,000 "
26,Remote," $168,000 "
26,Remote," $175,000 "
26,Remote," $175,000 "
26,Remote," $180,000 "
26,Remote," $180,000 "
26,Remote," $180,000 "
26,Remote," $182,831 "
26,Remote," $185,000 "
26,Remote," $185,000 "
26,Remote," $185,000 "
26,Remote," $185,623 "
26,Remote," $186,000 "
26,Remote," $190,000 "
26,Remote," $191,000 "
26,Remote," $193,701 "
26,Remote," $195,000 "
26,Remote," $200,000 "
26,Remote," $204,212 "
26,Remote," $205,000 "
26,Remote," $219,000 "
26,Remote," $224,000 "
26,Remote," $225,000 "
26,Remote," $225,000 "
26,Remote," $225,000 "
26,Remote," $233,000 "
26,Remote," $238,000 "
26,Remote," $250,000 "
26,Remote," $250,000 "
26,Remote," $250,000 "
26,Remote," $266,834 "
26,Remote," $271,059 "
26,Remote," $440,000 "
26,Remote," $480,000 "
26,Remote," $522,066 "
26,Remote," $630,000 "
,Remote Average," $146,662 "
26 Average,," $136,883 "
27,Hybrid, $959 
27,Hybrid," $5,185 "
27,Hybrid," $7,738 "
27,Hybrid," $12,134 "
27,Hybrid," $21,424 "
27,Hybrid," $25,523 "
27,Hybrid," $34,804 "
27,Hybrid," $43,664 "
27,Hybrid," $44,052 "
27,Hybrid," $50,971 "
27,Hybrid," $51,183 "
27,Hybrid," $52,207 "
27,Hybrid," $53,000 "
27,Hybrid," $56,847 "
27,Hybrid," $58,007 "
27,Hybrid," $58,120 "
27,Hybrid," $59,167 "
27,Hybrid," $60,000 "
27,Hybrid," $61,264 "
27,Hybrid," $64,736 "
27,Hybrid," $68,924 "
27,Hybrid," $70,000 "
27,Hybrid," $72,602 "
27,Hybrid," $72,958 "
27,Hybrid," $73,089 "
27,Hybrid," $73,089 "
27,Hybrid," $73,375 "
27,Hybrid," $74,249 "
27,Hybrid," $78,890 "
27,Hybrid," $79,141 "
27,Hybrid," $80,050 "
27,Hybrid," $81,210 "
27,Hybrid," $81,210 "
27,Hybrid," $83,046 "
27,Hybrid," $87,000 "
27,Hybrid," $90,491 "
27,Hybrid," $91,652 "
27,Hybrid," $92,812 "
27,Hybrid," $93,938 "
27,Hybrid," $97,035 "
27,Hybrid," $97,452 "
27,Hybrid," $99,844 "
27,Hybrid," $100,933 "
27,Hybrid," $101,088 "
27,Hybrid," $102,093 "
27,Hybrid," $103,253 "
27,Hybrid," $104,413 "
27,Hybrid," $106,190 "
27,Hybrid," $108,897 "
27,Hybrid," $110,000 "
27,Hybrid," $110,214 "
27,Hybrid," $110,279 "
27,Hybrid," $111,975 "
27,Hybrid," $115,000 "
27,Hybrid," $115,720 "
27,Hybrid," $116,015 "
27,Hybrid," $116,015 "
27,Hybrid," $117,082 "
27,Hybrid," $119,805 "
27,Hybrid," $120,381 "
27,Hybrid," $121,815 "
27,Hybrid," $122,527 "
27,Hybrid," $122,976 "
27,Hybrid," $123,518 "
27,Hybrid," $123,993 "
27,Hybrid," $124,416 "
27,Hybrid," $125,296 "
27,Hybrid," $125,786 "
27,Hybrid," $128,000 "
27,Hybrid," $129,334 "
27,Hybrid," $129,334 "
27,Hybrid," $135,801 "
27,Hybrid," $136,392 "
27,Hybrid," $137,659 "
27,Hybrid," $148,499 "
27,Hybrid," $150,000 "
27,Hybrid," $151,053 "
27,Hybrid," $155,000 "
27,Hybrid," $155,521 "
27,Hybrid," $155,560 "
27,Hybrid," $161,191 "
27,Hybrid," $162,000 "
27,Hybrid," $165,000 "
27,Hybrid," $170,000 "
27,Hybrid," $190,000 "
27,Hybrid," $191,192 "
27,Hybrid," $194,000 "
27,Hybrid," $200,000 "
27,Hybrid," $210,788 "
27,Hybrid," $220,000 "
27,Hybrid," $220,000 "
27,Hybrid," $230,000 "
27,Hybrid," $232,029 "
